2026-07-25T00:25:52Z P2 start sleep=0.5s max=5 done_already=0
2026-07-25T00:25:52Z queue size after filters: 59422
2026-07-25T00:25:58Z hit TJ_MAX_DOWNLOADS=5
2026-07-25T00:50:22Z progress done=426 stats={'ok': 399, 'parking': 0, 'fail': 27, 'skip': 0, 'bytes': 70839032}
2026-07-25T00:50:38Z progress done=431 stats={'ok': 404, 'parking': 0, 'fail': 27, 'skip': 0, 'bytes': 71411137}
2026-07-25T00:51:07Z progress done=436 stats={'ok': 408, 'parking': 0, 'fail': 28, 'skip': 0, 'bytes': 71868648}
2026-07-25T00:51:16Z progress done=441 stats={'ok': 413, 'parking': 0, 'fail': 28, 'skip': 0, 'bytes': 72456721}
2026-07-25T00:51:26Z progress done=446 stats={'ok': 418, 'parking': 0, 'fail': 28, 'skip': 0, 'bytes': 73036200}
2026-07-25T00:51:49Z progress done=451 stats={'ok': 423, 'parking': 0, 'fail': 28, 'skip': 0, 'bytes': 73617301}
2026-07-25T00:52:11Z progress done=456 stats={'ok': 427, 'parking': 0, 'fail': 29, 'skip': 0, 'bytes': 74087260}
2026-07-25T00:52:22Z progress done=461 stats={'ok': 432, 'parking': 0, 'fail': 29, 'skip': 0, 'bytes': 74670526}
2026-07-25T00:52:40Z progress done=466 stats={'ok': 437, 'parking': 0, 'fail': 29, 'skip': 0, 'bytes': 75243852}
2026-07-25T00:52:53Z progress done=471 stats={'ok': 442, 'parking': 0, 'fail': 29, 'skip': 0, 'bytes': 75850652}
2026-07-25T00:53:15Z progress done=476 stats={'ok': 446, 'parking': 0, 'fail': 30, 'skip': 0, 'bytes': 76314356}
2026-07-25T00:53:29Z progress done=481 stats={'ok': 451, 'parking': 0, 'fail': 30, 'skip': 0, 'bytes': 76913166}
2026-07-25T00:53:45Z progress done=486 stats={'ok': 456, 'parking': 0, 'fail': 30, 'skip': 0, 'bytes': 77509373}
2026-07-25T00:54:14Z progress done=491 stats={'ok': 460, 'parking': 0, 'fail': 31, 'skip': 0, 'bytes': 77968526}
2026-07-25T00:54:22Z progress done=496 stats={'ok': 465, 'parking': 0, 'fail': 31, 'skip': 0, 'bytes': 78545002}
2026-07-25T00:54:32Z progress done=501 stats={'ok': 470, 'parking': 0, 'fail': 31, 'skip': 0, 'bytes': 79125100}
2026-07-25T00:54:49Z progress done=506 stats={'ok': 475, 'parking': 0, 'fail': 31, 'skip': 0, 'bytes': 79713892}
2026-07-25T00:55:07Z progress done=511 stats={'ok': 480, 'parking': 0, 'fail': 31, 'skip': 0, 'bytes': 80296552}
2026-07-25T00:55:29Z progress done=516 stats={'ok': 484, 'parking': 0, 'fail': 32, 'skip': 0, 'bytes': 80757748}
2026-07-25T00:55:42Z progress done=521 stats={'ok': 489, 'parking': 0, 'fail': 32, 'skip': 0, 'bytes': 81341091}
2026-07-25T00:55:52Z progress done=526 stats={'ok': 494, 'parking': 0, 'fail': 32, 'skip': 0, 'bytes': 81920019}
2026-07-25T00:56:18Z progress done=531 stats={'ok': 499, 'parking': 0, 'fail': 32, 'skip': 0, 'bytes': 82487472}
2026-07-25T00:56:44Z progress done=536 stats={'ok': 504, 'parking': 0, 'fail': 32, 'skip': 0, 'bytes': 83048639}
2026-07-25T00:56:57Z progress done=541 stats={'ok': 509, 'parking': 0, 'fail': 32, 'skip': 0, 'bytes': 83631590}
2026-07-25T00:57:09Z progress done=546 stats={'ok': 514, 'parking': 0, 'fail': 32, 'skip': 0, 'bytes': 84234989}
2026-07-25T00:57:26Z progress done=551 stats={'ok': 519, 'parking': 0, 'fail': 32, 'skip': 0, 'bytes': 84816299}
2026-07-25T00:57:56Z progress done=556 stats={'ok': 523, 'parking': 0, 'fail': 33, 'skip': 0, 'bytes': 85273364}
2026-07-25T00:58:05Z progress done=561 stats={'ok': 528, 'parking': 0, 'fail': 33, 'skip': 0, 'bytes': 85857914}
2026-07-25T00:58:27Z progress done=566 stats={'ok': 533, 'parking': 0, 'fail': 33, 'skip': 0, 'bytes': 86448091}
2026-07-25T00:58:41Z progress done=571 stats={'ok': 538, 'parking': 0, 'fail': 33, 'skip': 0, 'bytes': 87038372}
2026-07-25T00:59:00Z progress done=576 stats={'ok': 543, 'parking': 0, 'fail': 33, 'skip': 0, 'bytes': 87625736}
2026-07-25T00:59:11Z progress done=581 stats={'ok': 548, 'parking': 0, 'fail': 33, 'skip': 0, 'bytes': 88220442}
2026-07-25T00:59:29Z progress done=586 stats={'ok': 553, 'parking': 0, 'fail': 33, 'skip': 0, 'bytes': 88809510}
